lda_topic,topic_hits,lda_word,lda_word_prob,hit,word_hit_count,anno_score,topic_anno,anno_w_type,anno_w_mass,anno_w_anno
,,,,,,,,Frag,169.00563214704,C8H6O2Cl
,,,,,,,,Frag,198.03218124869997,C9H9NO2Cl
,,,,,,,,Loss,110.01902088284,C6H6S
7,6,,,,1,0.51255036795529618,U_Mass2Motif related to Clopidogrel ? contains many ion products (fragmented isotope peaks) and metabolites with oxidized thiophene ring (which is responsible for C6H8OS loss),,,
,,Frag_53.03894,0.51255036795529618,hit,,,,Frag,141.01071752494,C7H6OCl
,,Loss_51.99448,0.33929186068446537,,,,,Frag,125.01580290284,C7H6Cl
,,Frag_51.02327,0.051237524993358846,,,,,Frag,169.00563214704,C8H6O2Cl
,,Loss_54.0103,0.046965461029477677,,,,,Frag,53.039125160699996,C4H5
,,Frag_77.03859,0.014815935196159377,,,,,Frag,198.03218124869997,C9H9NO2Cl
,,,,,,,,Frag,113.01580290284,C6H6Cl
,,,,,,,,Frag,152.02670194022,C8H7NCl
,,,,,,,,Frag,170.03726662659997,C8H9NOCl
,,,,,,,,Frag,140.02670194022,C7H7NCl
,,,,,,,,Loss,128.02958556922,C6H8OS
8,0,,,,,,,,,
,,Frag_104.10673,0.33237354712577416,,,,,,,
,,Loss_162.05321,0.25518399391825264,,,,,,,
,,Loss_17.01503,0.1110564913358467,,,,,,,
,,Frag_60.08104,0.074535220344311606,,,,,,,
,,Loss_154.00324,0.042461031650444375,,,,,,,
,,Frag_221.01779,0.02776557835079382,,,,,,,
,,Loss_175.98497,0.025674034492687046,,,,,,,
,,Loss_193.13111,0.017631305747873711,,,,,,,
,,Loss_181.13121,0.011049671183116101,,,,,,,
,,Loss_179.11551,0.010210055546522127,,,,,,,
9,0,,,,,,,,,
,,Frag_103.03895,0.77726650984003687,,,,,,,
,,Frag_59.04943,0.054041462252096377,,,,,,,
,,Frag_147.06554,0.049363138533057328,,,,,,,
,,Frag_163.09635,0.01093531122001511,,,,,,,
10,0,,,,,,,,,
,,Frag_141.06602,0.32691238495636388,,,,,,,
,,Loss_41.01521,0.29619139294894059,,,,,,,
,,Loss_87.02085,0.051614803968321465,,,,,,,
,,Frag_109.07603,0.043586633053403927,,,,,,,
,,Loss_62.02499,0.032863070792889588,,,,,,,
,,Loss_58.98701,0.028432914348149409,,,,,,,
,,Frag_96.06821,0.020207291313828268,,,,,,,
,,Loss_86.01218,0.019127577482702624,,,,,,,
,,Loss_83.03696,0.017043421326018396,,,,,,,
,,Loss_95.03709,0.016948784807432771,,,,,,,
,,Loss_192.06336,0.01396596513059826,,,,,,,
,,Frag_110.08405,0.011404952624168326,,,,,,,
,,Frag_68.04963,0.010750139743549552,,,,,,,
11,1,,,,2,0.91244208344021982,U_Proline (and arginine) related Mass2Motif ,,,
,,Frag_70.06513,0.90418593188554397,hit,,,,Frag,70.06567426235999,C4H8N
,,Loss_147.06518,0.027000002364930002,,,,,Frag,116.07115357083998,C5H10NO2
,,Loss_177.07483,0.017831452424515636,,,,,,,
12,1,,,,1,0.98791624774792031,U_Water loss ? indicative for free hydroxyl group in metabolite (could be part of COOH group),,,
,,Loss_18.0104,0.98791624774792031,hit,,,,Loss,18.01056468638,H2O
13,0,,,,,,,,,
,,Frag_125.09091,0.34299267253262833,,,,,,,
,,Loss_150.05277,0.13914456318812729,,,,,,,
,,Loss_45.9983,0.10942103716153068,,,,,,,
,,Loss_175.0478,0.092372861943847098,,,,,,,
,,Loss_88.00784,0.049385746990581583,,,,,,,
,,Loss_130.04606,0.025036032243607873,,,,,,,
,,Loss_45.00161,0.023136794034111223,,,,,,,
,,Loss_74.01928,0.020016525068275913,,,,,,,
,,Frag_110.07969,0.019993695586297489,,,,,,,
,,Frag_167.10167,0.016611261292613078,,,,,,,
,,Frag_56.04982,0.015391426070020919,,,,,,,
,,Loss_130.0403,0.013983993752274607,,,,,,,
,,Loss_87.02628,0.013141994305907768,,,,,,,
,,Frag_97.07107,0.01140610063326134,,,,,,,
14,0,,,,,,,,,
,,Loss_64.01599,0.75317397420607513,,,,,,,
,,Frag_122.09634,0.053853296928248535,,,,,,,
,,Loss_92.04717,0.030723554359747864,,,,,,,
,,Frag_168.1019,0.028706954096751426,,,,,,,
,,Frag_99.04372,0.027470652637466689,,,,,,,
,,Loss_116.04721,0.023790702197367702,,,,,,,
15,0,,,,,,,,,
,,Loss_176.11632,0.354175147087188,,,,,,,
,,Loss_116.09491,0.098364464281842312,,,,,,,
,,Loss_116.0837,0.084807749489941048,,,,,,,
,,Loss_160.121,0.082657995211764757,,,,,,,
,,Frag_218.04356,0.081416470113989961,,,,,,,
,,Frag_341.17051,0.04379837926829349,,,,,,,
,,Loss_89.04756,0.03688188114955291,,,,,,,
,,Frag_171.14876,0.036034101235900298,,,,,,,
,,Frag_142.0776,0.034134605650492068,,,,,,,
,,Frag_72.04447,0.010079619049932384,,,,,,,
16,0,,,,,,,,,
,,Loss_42.02174,0.26725188240984821,,,,,,,
,,Frag_90.05501,0.20593852040369057,,,,,,,
,,Frag_135.05038,0.045194291171439277,,,,,,,
,,Frag_117.03932,0.035675458782598764,,,,,,,
,,Frag_84.05263,0.032738991937788897,,,,,,,
,,Loss_76.09994,0.027640254040089556,,,,,,,
,,Frag_119.03023,0.022111959718430732,,,,,,,
,,Loss_120.97963,0.021099658682419035,,,,,,,
,,Frag_137.04062,0.02084918891269482,,,,,,,
,,Frag_145.03491,0.017312683619021486,,,,,,,
,,Frag_119.01921,0.017094890476980047,,,,,,,
,,Frag_251.02385,0.013386040638829788,,,,,,,
,,Frag_330.97942,0.013362250099655025,,,,,,,
,,Loss_197.03219,0.012598447305150183,,,,,,,
,,Loss_179.02141,0.011658637896564706,,,,,,,
,,Loss_138.99035,0.011284477841169512,,,,,,,
,,Loss_102.97347,0.010413503663037458,,,,,,,
17,0,,,,,,,,,
,,Loss_27.99488,0.20455994121866056,,,,,,,
,,Frag_171.08758,0.19875942951117137,,,,,,,
,,Loss_129.01745,0.15273164229818495,,,,,,,
,,Frag_125.0205,0.066207873760659577,,,,,,,
,,Loss_87.00721,0.041045172160755275,,,,,,,
,,Loss_88.02716,0.033082221328373268,,,,,,,
,,Frag_128.04968,0.018143075686137058,,,,,,,
,,Loss_115.02684,0.017232928582951237,,,,,,,
,,Frag_84.05554,0.017013026201452841,,,,,,,
,,Loss_102.00685,0.01403760081395161,,,,,,,
,,Frag_97.07592,0.010442990114885071,,,,,,,
18,1,,,,3,0.35316899859243828,U_Carnitine related Mass2Motif ? acylcarnitines are prevalent,,,
,,Loss_173.1414,0.35816581768321593,,,,,Frag,85.02895440489999,C4H5O2
,,Frag_85.02842,0.32854718128644428,hit,,,,Frag,60.08132432664,C3H10N
,,Frag_199.09717,0.038745439706955237,,,,,Frag,57.034039782799994,C3H5O
,,Loss_59.07339,0.030886222534469179,,,,,,,
,,Loss_188.10455,0.028194356455849758,,,,,,,
,,Frag_55.01818,0.023803501786344248,,,,,,,
,,Frag_97.06496,0.021038569485827194,,,,,,,
,,Loss_161.10489,0.019752798786062863,,,,,,,
,,Frag_60.08104,0.014037699222439855,hit,,,,,,
,,Loss_198.08887,0.0137580064268685,,,,,,,
,,Loss_146.09403,0.011774966397673309,,,,,,,
,,Frag_57.03375,0.010584118083554122,hit,,,,,,
19,0,,,,,,,,,
,,Frag_162.11272,0.08696777720078365,,,,,,,
,,Loss_197.10534,0.08414534606508503,,,,,,,
,,Loss_35.03711,0.060410210075293708,,,,,,,
,,Frag_227.12824,0.053932392279587502,,,,,,,
,,Loss_183.11059,0.044713039866116612,,,,,,,
,,Loss_169.09473,0.03697096811344263,,,,,,,
,,Loss_192.02683,0.035368544123091337,,,,,,,
,,Loss_141.06368,0.03492974097889659,,,,,,,
,,Loss_193.04042,0.033268419929115618,,,,,,,
,,Frag_121.10134,0.029086866470594681,,,,,,,
,,Loss_195.11106,0.028839560787859955,,,,,,,
,,Frag_213.06494,0.020403502204786424,,,,,,,
,,Frag_67.05441,0.020228533658066337,,,,,,,
,,Frag_184.07618,0.018163620420700931,,,,,,,
,,Frag_284.13607,0.01702877396216837,,,,,,,
,,Loss_121.96747,0.017028773923464861,,,,,,,
,,Loss_189.04576,0.016730866218907455,,,,,,,
,,Frag_253.09625,0.016440725861639752,,,,,,,
,,Frag_167.1068,0.015340440527066897,,,,,,,
,,Frag_239.08302,0.015115227339468009,,,,,,,
,,Loss_95.05818,0.014597388398313735,,,,,,,
,,Frag_79.05414,0.012929069481455668,,,,,,,
20,1,,,,2,0.55681932454359651,U_C7H14NO3 (with fragments of C4H10NO and C3H8N) related Mass2Motif,,,
,,Frag_88.07556,0.45004947868648465,hit,,,,Frag,160.0973683215,C7H14NO3
,,Loss_72.02101,0.13478065907834522,,,,,Frag,88.07623894874,C4H10NO
,,Frag_160.09694,0.10676984585711186,hit,,,,,,
,,Loss_102.03164,0.080553062767520237,,,,,,,
,,Frag_70.06513,0.027939096310788943,,,,,,,
,,Loss_134.06902,0.02278108053005683,,,,,,,
,,Frag_188.09225,0.021318605831468065,,,,,,,
,,Frag_106.08607,0.01167382478095047,,,,,,,
,,Loss_58.053,0.011647860646390543,,,,,,,
,,Loss_90.03161,0.010939904949734224,,,,,,,
21,0,,,,,,,,,
,,Frag_186.9181,0.21786915184522318,,,,,,,
,,Loss_128.09475,0.13037251678655523,,,,,,,
,,Loss_72.01828,0.075010451198415956,,,,,,,
,,Loss_27.99257,0.068923411072416396,,,,,,,
,,Frag_229.15483,0.059037976450280159,,,,,,,
,,Frag_241.15479,0.051096937940187846,,,,,,,
,,Frag_70.06513,0.048786784415617963,,,,,,,
,,Frag_124.07548,0.043714341942329239,,,,,,,
,,Frag_113.07073,0.03698522105554574,,,,,,,
,,Loss_73.99776,0.024556581239285651,,,,,,,
,,Loss_73.00252,0.015725028868193852,,,,,,,
,,Frag_129.10205,0.014616034497414917,,,,,,,
,,Frag_140.07024,0.013625333853985644,,,,,,,
,,Loss_178.13151,0.013103150773317158,,,,,,,
,,Frag_234.16998,0.012993203699073627,,,,,,,
,,Frag_179.11812,0.012991102066646521,,,,,,,
,,Frag_170.08037,0.011199013330228045,,,,,,,
22,1,,,,1,0.7785287902815915,"U_Mass2Motif related to [glucoronate-H2O], indicative for glucuronidation",,,
,,Loss_176.03204,0.7785287902815915,hit,,,,Loss,176.03208798972,C6H8O6
,,Frag_129.05475,0.051209971285944483,,,,,,,
,,Frag_164.07031,0.035576715393512669,,,,,,,
,,Frag_292.18943,0.016033660374943134,,,,,,,
,,Frag_73.02838,0.012532118533615987,,,,,,,
,,Loss_194.04265,0.010301692065337886,,,,,,,
23,1,,,,2,0.64467303190649461,U_Mass2Motif related to Trimethylamine oxide substructure ? trimethylamine oxide can be present in urine (e.g. carnitine derived),,,
,,Frag_76.07566,0.5870869322322021,hit,,,,Loss,75.0684139166,C3H9NO
,,Loss_76.07169,0.08358463532921552,,,,,Frag,76.07623894874,C3H10NO
,,Frag_59.07319,0.057586099674292464,hit,,,,Frag,59.0734992945,C3H9N
,,Frag_58.06545,0.041795681659131542,,,,,,,
,,Loss_93.0789,0.030237553404520241,,,,,,,
,,Loss_94.08182,0.024081834965315008,,,,,,,
,,Loss_26.01573,0.021092616456140693,,,,,,,
,,Loss_130.06256,0.021070541974884976,,,,,,,
,,Loss_172.09238,0.020711838708439262,,,,,,,
,,Loss_137.06859,0.020207737123397757,,,,,,,
,,Loss_92.07078,0.014757844585375032,,,,,,,
,,Loss_136.06088,0.010825333874132136,,,,,,,
24,0,,,,,,,,,
,,Loss_87.07958,0.20115585577589978,,,,,,,
,,Frag_81.05731,0.15748213560790242,,,,,,,
,,Frag_113.08214,0.13842998168889256,,,,,,,
,,Loss_175.09587,0.10771109159828184,,,,,,,
,,Frag_96.08083,0.051508252944324665,,,,,,,
,,Loss_88.06368,0.040592914203436768,,,,,,,
,,Frag_158.08149,0.026924621694363021,,,,,,,
,,Loss_80.02611,0.022553179285337913,,,,,,,
,,Loss_70.05304,0.02067470961596134,,,,,,,
,,Loss_174.10016,0.019375428106263467,,,,,,,
,,Frag_68.02429,0.017463802124254812,,,,,,,
,,Frag_104.07039,0.016649235368203352,,,,,,,
,,Loss_69.02127,0.011369554796553424,,,,,,,
25,0,,,,,,,,,
,,Loss_148.07347,0.11853369145456952,,,,,,,
,,Frag_235.13197,0.091783900476992197,,,,,,,
,,Loss_174.08886,0.059320576159071867,,,,,,,
,,Loss_159.0766,0.053822399952575532,,,,,,,
,,Frag_135.08021,0.052540763199798002,,,,,,,
,,Loss_103.03882,0.048800506812810153,,,,,,,
,,Loss_184.07324,0.044242075090082746,,,,,,,
,,Loss_53.04778,0.037136386319665621,,,,,,,
,,Loss_162.08901,0.03518934421648838,,,,,,,
,,Frag_105.0698,0.032526685841840479,,,,,,,
,,Loss_197.12607,0.031482319566362729,,,,,,,
,,Loss_186.08887,0.025319305528621702,,,,,,,
,,Loss_118.06283,0.022394259399571036,,,,,,,
,,Loss_160.07347,0.017404459508326316,,,,,,,
,,Loss_198.08887,0.016074374905532159,,,,,,,
,,Loss_183.11059,0.015324529819483216,,,,,,,
,,Loss_130.06256,0.014772137493488401,,,,,,,
,,Loss_153.09991,0.01421762858498809,,,,,,,
,,Frag_282.16993,0.013018656571619268,,,,,,,
,,Loss_169.0737,0.012105465535464596,,,,,,,
,,Frag_56.03721,0.011459268366387247,,,,,,,
,,Frag_55.02942,0.010194173626103377,,,,,,,
,,Loss_173.12601,0.010011755744270122,,,,,,,
26,1,,,,3,0.97397063941339745,U_Carnitine related Mass2Motif ? acylcarnitines are prevalent,,,
,,Frag_85.02842,0.89465757167334659,hit,,,,Frag,85.02895440489999,C4H5O2
,,Frag_60.08104,0.049532635557701175,hit,,,,Frag,60.08132432664,C3H10N
,,Frag_57.03375,0.029780432182349742,hit,,,,Frag,57.034039782799994,C3H5O
,,Loss_191.11552,0.015625521946756014,,,,,,,
27,0,,,,,,,,,
,,Loss_62.00029,0.58879380163040096,,,,,,,
,,Frag_137.04618,0.13744968372950692,,,,,,,
,,Loss_136.07361,0.018136903633969574,,,,,,,
,,Frag_289.02675,0.015279418922304154,,,,,,,
,,Loss_17.0027,0.01372895747947034,,,,,,,
,,Frag_103.06277,0.013728852003567642,,,,,,,
,,Frag_182.07937,0.013532256675294459,,,,,,,
,,Loss_141.04247,0.011475288934832188,,,,,,,
,,Frag_110.03491,0.01144499096943191,,,,,,,
,,Frag_150.1026,0.011155599670440998,,,,,,,
,,Loss_164.06828,0.01105752019124435,,,,,,,
28,1,,,,1,0.70326178264067807,U_Aminobutyric acid related Mass2Motif,,,
,,Frag_86.05986,0.70326178264067807,hit,,,,Frag,86.06058888445999,C4H8NO
,,Loss_60.02108,0.25813415977734777,,,,,,,
,,Frag_87.04418,0.012783328089770042,,,,,,,
,,Loss_77.0476,0.010505123963795226,,,,,,,
29,0,,,,,,,,,
,,Loss_89.08376,0.15142740137621938,,,,,,,
,,Frag_186.02209,0.085733820791553672,,,,,,,
,,Frag_160.96744,0.066115303995482447,,,,,,,
,,Frag_335.06709,0.060966596201089823,,,,,,,
,,Frag_112.02155,0.050546320937803486,,,,,,,
,,Frag_97.02851,0.0484392275663083,,,,,,,
,,Frag_58.99524,0.04358007790132646,,,,,,,
,,Loss_153.02218,0.041035791003255148,,,,,,,
,,Loss_64.0278,0.039352734310669435,,,,,,,
,,Loss_138.01634,0.032685215757356577,,,,,,,
,,Loss_110.02111,0.03095487999182717,,,,,,,
,,Loss_191.04255,0.02983690830163057,,,,,,,
,,Loss_108.00594,0.024760425046383681,,,,,,,
,,Frag_234.14753,0.023908333207099151,,,,,,,
,,Loss_138.02933,0.019610832810612232,,,,,,,
,,Frag_204.03196,0.017904389762124152,,,,,,,
,,Frag_140.01678,0.016463002798204621,,,,,,,
,,Loss_199.08413,0.015793816087990877,,,,,,,
,,Loss_191.05503,0.015743300233536081,,,,,,,
,,Frag_82.02875,0.013489565875828681,,,,,,,
30,0,,,,,,,,,
,,Loss_75.03194,0.72602331991378644,,,,,,,
,,Frag_120.04444,0.13291543367992772,,,,,,,
,,Loss_103.02686,0.045470523696055073,,,,,,,
,,Loss_130.03777,0.024059283675364574,,,,,,,
,,Frag_176.04391,0.012362208894129121,,,,,,,
31,0,,,,,,,,,
,,Loss_42.047,0.38704695706033665,,,,,,,
,,Loss_159.06423,0.12225326473263415,,,,,,,
,,Frag_72.05565,0.10957602830776814,,,,,,,
,,Frag_118.06058,0.071359423546709058,,,,,,,
,,Frag_55.05457,0.02999876271384953,,,,,,,
,,Frag_76.03933,0.029220575220600231,,,,,,,
,,Frag_206.10151,0.01631778907713612,,,,,,,
,,Loss_28.05663,0.014290723625799917,,,,,,,
,,Loss_164.06828,0.013731844004834045,,,,,,,
,,Loss_155.07978,0.011582324083944748,,,,,,,
,,Loss_58.11429,0.010250512336038459,,,,,,,
32,0,,,,,,,,,
,,Frag_152.0701,0.38378601064479229,,,,,,,
,,Frag_110.06003,0.23066213029041427,,,,,,,
,,Frag_232.02748,0.056806808288814979,,,,,,,
,,Loss_96.98348,0.043156090876707104,,,,,,,
,,Loss_121.96747,0.029136706245971269,,,,,,,
,,Frag_65.03876,0.028297473627522506,,,,,,,
,,Frag_249.0545,0.02530361008873987,,,,,,,
,,Loss_138.99374,0.024702315970749417,,,,,,,
,,Loss_120.98346,0.02323949033795342,,,,,,,
,,Frag_111.04409,0.015863497112626569,,,,,,,
,,Loss_162.99367,0.014977207456897916,,,,,,,
,,Loss_83.03696,0.01346633855594054,,,,,,,
,,Frag_92.04945,0.011399098148183347,,,,,,,
33,0,,,,,,,,,
,,Loss_73.05271,0.44831926425192792,,,,,,,
,,Loss_29.00305,0.2304979024889737,,,,,,,
,,Frag_87.09979,0.061895424755645481,,,,,,,
,,Frag_142.12247,0.048730318945507688,,,,,,,
,,Frag_149.07085,0.044239498247637558,,,,,,,
,,Loss_90.0793,0.01521330329389751,,,,,,,
